cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,Dates,Time,Year
430,6.5,1.5,59.0,33.0,Scattered Clouds,0.0,0.0,Winter,2015-01-15,22,2015
301,7.0,3.0,57.0,29.5,Clear,0.0,0.0,Winter,2015-01-15,23,2015
208,7.0,3.0,53.0,31.0,Clear,0.0,0.0,Winter,2015-01-16,0,2015
117,7.0,3.0,53.0,27.5,Clear,0.0,0.0,Winter,2015-01-16,1,2015
71,6.5,2.5,59.0,22.0,Clear,0.0,0.0,Winter,2015-01-16,2,2015
59,6.5,2.5,59.0,25.0,Clear,0.0,0.0,Winter,2015-01-16,3,2015
46,6.5,3.0,55.0,20.5,Clear,0.0,0.0,Winter,2015-01-16,4,2015
88,6.5,3.0,55.0,20.5,Clear,0.0,0.0,Winter,2015-01-16,5,2015
471,7.0,4.0,55.0,18.5,Clear,0.0,0.0,Winter,2015-01-16,6,2015
1648,7.0,4.5,59.0,15.0,Rain,0.0,0.0,Winter,2015-01-16,7,2015
3546,7.0,4.5,61.0,15.0,Broken Clouds,0.0,0.0,Winter,2015-01-16,8,2015
1980,6.0,3.0,71.0,13.0,Scattered Clouds,0.0,0.0,Winter,2015-01-16,9,2015
878,6.5,3.5,68.5,17.0,Scattered Clouds,0.0,0.0,Winter,2015-01-16,10,2015
795,6.0,2.5,76.0,19.5,Scattered Clouds,0.0,0.0,Winter,2015-01-16,11,2015
994,6.0,3.0,73.5,17.0,Scattered Clouds,0.0,0.0,Winter,2015-01-16,12,2015
1122,7.0,4.0,68.5,15.0,Scattered Clouds,0.0,0.0,Winter,2015-01-16,13,2015
941,7.0,4.5,66.0,15.0,Scattered Clouds,0.0,0.0,Winter,2015-01-16,14,2015
1104,7.0,4.0,66.0,15.0,Scattered Clouds,0.0,0.0,Winter,2015-01-16,15,2015
1149,6.0,2.0,68.5,23.5,Rain,0.0,0.0,Winter,2015-01-16,16,2015
2348,5.5,2.5,76.0,14.0,Scattered Clouds,0.0,0.0,Winter,2015-01-16,17,2015
2002,5.0,1.5,73.0,16.0,Broken Clouds,0.0,0.0,Winter,2015-01-16,18,2015
1183,4.0,1.0,72.5,12.0,Clear,0.0,0.0,Winter,2015-01-16,19,2015
693,4.0,2.0,72.5,9.0,Clear,0.0,0.0,Winter,2015-01-16,20,2015
473,3.0,0.0,75.0,11.0,Clear,0.0,0.0,Winter,2015-01-16,21,2015
386,2.5,-1.5,72.5,15.0,Clear,0.0,0.0,Winter,2015-01-16,22,2015
361,2.5,-1.0,81.0,12.0,Clear,0.0,0.0,Winter,2015-01-16,23,2015
328,2.0,-2.0,81.0,13.0,Clear,0.0,1.0,Winter,2015-01-17,0,2015
220,2.0,-1.5,81.0,12.0,Clear,0.0,1.0,Winter,2015-01-17,1,2015
199,1.0,-3.0,81.0,14.0,Clear,0.0,1.0,Winter,2015-01-17,2,2015
144,1.0,-3.0,81.0,15.0,Clear,0.0,1.0,Winter,2015-01-17,3,2015
76,1.0,-2.0,81.0,10.0,Clear,0.0,1.0,Winter,2015-01-17,4,2015
68,0.5,-2.5,77.5,8.0,Clear,0.0,1.0,Winter,2015-01-17,5,2015
70,0.5,-3.0,77.5,10.0,Clear,0.0,1.0,Winter,2015-01-17,6,2015
154,1.5,-2.5,72.5,16.0,Clear,0.0,1.0,Winter,2015-01-17,7,2015
350,2.5,-1.5,67.5,15.0,Clear,0.0,1.0,Winter,2015-01-17,8,2015
682,3.5,-0.5,65.0,16.0,Clear,0.0,1.0,Winter,2015-01-17,9,2015
784,4.0,0.0,70.0,21.0,Rain,0.0,1.0,Winter,2015-01-17,10,2015
998,5.0,1.5,73.0,18.5,Rain,0.0,1.0,Winter,2015-01-17,11,2015
1360,6.5,3.5,73.5,17.0,Scattered Clouds,0.0,1.0,Winter,2015-01-17,12,2015
1421,6.0,2.5,73.5,20.5,Scattered Clouds,0.0,1.0,Winter,2015-01-17,13,2015
1531,7.0,4.0,66.0,17.0,Scattered Clouds,0.0,1.0,Winter,2015-01-17,14,2015
1527,6.0,3.0,71.0,18.0,Clear,0.0,1.0,Winter,2015-01-17,15,2015
1257,6.0,3.0,71.0,15.0,Clear,0.0,1.0,Winter,2015-01-17,16,2015
997,5.0,2.5,76.0,10.0,Clear,0.0,1.0,Winter,2015-01-17,17,2015
765,5.0,2.0,76.0,13.0,Clear,0.0,1.0,Winter,2015-01-17,18,2015
719,5.0,2.0,76.0,12.0,Clear,0.0,1.0,Winter,2015-01-17,19,2015
525,5.0,3.0,81.0,9.0,Clear,0.0,1.0,Winter,2015-01-17,20,2015
415,5.0,2.5,76.0,10.0,Clear,0.0,1.0,Winter,2015-01-17,21,2015
328,5.0,3.0,76.0,7.0,Scattered Clouds,0.0,1.0,Winter,2015-01-17,22,2015
350,5.0,2.5,78.5,9.0,Rain,0.0,1.0,Winter,2015-01-17,23,2015
383,5.0,3.0,76.0,7.0,Scattered Clouds,0.0,1.0,Winter,2015-01-18,0,2015
268,5.0,3.5,76.0,6.5,Rain,0.0,1.0,Winter,2015-01-18,1,2015
268,5.0,3.0,81.0,8.0,Rain,0.0,1.0,Winter,2015-01-18,2,2015
140,4.5,3.0,84.0,6.5,Rain,0.0,1.0,Winter,2015-01-18,3,2015
73,4.0,4.0,87.0,0.0,Rain,0.0,1.0,Winter,2015-01-18,4,2015
53,4.0,3.5,90.0,5.0,Rain,0.0,1.0,Winter,2015-01-18,5,2015
54,4.0,3.5,90.0,5.0,Rain,0.0,1.0,Winter,2015-01-18,6,2015
97,4.0,3.5,87.0,5.0,Rain,0.0,1.0,Winter,2015-01-18,7,2015
210,4.0,3.5,93.0,5.0,Scattered Clouds,0.0,1.0,Winter,2015-01-18,8,2015
406,4.0,2.5,90.0,6.5,Rain,0.0,1.0,Winter,2015-01-18,9,2015
693,4.0,2.0,87.0,9.0,Rain,0.0,1.0,Winter,2015-01-18,10,2015
906,4.0,1.5,84.0,9.0,Cloudy,0.0,1.0,Winter,2015-01-18,11,2015
1244,4.0,1.0,81.0,12.0,Scattered Clouds,0.0,1.0,Winter,2015-01-18,12,2015
1401,4.0,1.0,81.0,12.0,Scattered Clouds,0.0,1.0,Winter,2015-01-18,13,2015
1313,4.0,1.0,75.0,14.0,Scattered Clouds,0.0,1.0,Winter,2015-01-18,14,2015
1450,4.0,1.0,75.0,13.0,Scattered Clouds,0.0,1.0,Winter,2015-01-18,15,2015
1111,3.0,2.0,81.0,6.0,Scattered Clouds,0.0,1.0,Winter,2015-01-18,16,2015
844,3.0,3.0,81.0,4.0,Clear,0.0,1.0,Winter,2015-01-18,17,2015
694,2.0,0.0,87.0,6.5,Clear,0.0,1.0,Winter,2015-01-18,18,2015
510,2.0,-0.5,87.0,8.0,Clear,0.0,1.0,Winter,2015-01-18,19,2015
370,1.5,0.5,87.0,5.5,Clear,0.0,1.0,Winter,2015-01-18,20,2015
265,1.0,1.0,87.0,4.0,Clear,0.0,1.0,Winter,2015-01-18,21,2015
249,1.0,1.0,87.0,4.0,Clear,0.0,1.0,Winter,2015-01-18,22,2015
197,0.5,-1.5,90.0,6.0,Clear,0.0,1.0,Winter,2015-01-18,23,2015
128,0.0,-3.0,93.0,8.0,Clear,0.0,0.0,Winter,2015-01-19,0,2015
57,0.5,-2.5,93.0,8.0,Scattered Clouds,0.0,0.0,Winter,2015-01-19,1,2015
30,1.0,0.0,93.0,5.5,Scattered Clouds,0.0,0.0,Winter,2015-01-19,2,2015
32,0.5,-0.5,93.0,3.5,Scattered Clouds,0.0,0.0,Winter,2015-01-19,3,2015
36,0.5,-1.0,93.0,4.5,Broken Clouds,0.0,0.0,Winter,2015-01-19,4,2015
88,1.0,-1.0,93.0,6.5,Broken Clouds,0.0,0.0,Winter,2015-01-19,5,2015
472,1.0,-1.0,90.0,7.0,Broken Clouds,0.0,0.0,Winter,2015-01-19,6,2015
1695,1.0,-1.0,90.0,6.5,Scattered Clouds,0.0,0.0,Winter,2015-01-19,7,2015
3554,2.0,-0.5,84.0,7.5,Broken Clouds,0.0,0.0,Winter,2015-01-19,8,2015
1828,2.0,-0.5,87.0,8.0,Broken Clouds,0.0,0.0,Winter,2015-01-19,9,2015
794,3.0,1.0,75.0,7.5,Scattered Clouds,0.0,0.0,Winter,2015-01-19,10,2015
688,3.5,3.0,72.5,3.0,Scattered Clouds,0.0,0.0,Winter,2015-01-19,11,2015
923,4.0,1.5,70.0,9.0,Scattered Clouds,0.0,0.0,Winter,2015-01-19,12,2015
913,4.0,2.0,70.0,8.0,Scattered Clouds,0.0,0.0,Winter,2015-01-19,13,2015
815,5.0,3.5,66.0,7.5,Broken Clouds,0.0,0.0,Winter,2015-01-19,14,2015
908,5.0,4.0,63.5,6.0,Broken Clouds,0.0,0.0,Winter,2015-01-19,15,2015
1257,4.0,2.5,67.5,6.5,Broken Clouds,0.0,0.0,Winter,2015-01-19,16,2015
2774,3.5,2.5,72.5,6.0,Scattered Clouds,0.0,0.0,Winter,2015-01-19,17,2015
2543,3.5,2.5,72.5,6.0,Broken Clouds,0.0,0.0,Winter,2015-01-19,18,2015
1442,3.5,1.5,72.5,7.0,Broken Clouds,0.0,0.0,Winter,2015-01-19,19,2015
893,3.0,1.5,75.0,6.5,Broken Clouds,0.0,0.0,Winter,2015-01-19,20,2015
561,2.5,1.5,78.0,5.5,Broken Clouds,0.0,0.0,Winter,2015-01-19,21,2015
356,2.0,1.0,75.0,3.0,Scattered Clouds,0.0,0.0,Winter,2015-01-19,22,2015
247,2.0,2.0,81.0,2.0,Broken Clouds,0.0,0.0,Winter,2015-01-19,23,2015
85,1.0,0.0,87.0,3.0,Broken Clouds,0.0,0.0,Winter,2015-01-20,0,2015
49,0.5,-1.0,90.0,6.5,Clear,0.0,0.0,Winter,2015-01-20,1,2015
40,0.0,-1.0,93.0,3.0,Clear,0.0,0.0,Winter,2015-01-20,2,2015
18,-0.5,-0.5,90.0,4.0,Clear,0.0,0.0,Winter,2015-01-20,3,2015
32,-1.0,-2.0,93.0,3.0,Clear,0.0,0.0,Winter,2015-01-20,4,2015
80,-0.5,-0.5,93.0,4.0,Scattered Clouds,0.0,0.0,Winter,2015-01-20,5,2015
520,-1.0,-2.0,93.0,5.0,Clear,0.0,0.0,Winter,2015-01-20,6,2015
1791,-1.0,-3.5,96.5,6.5,Clear,0.0,0.0,Winter,2015-01-20,7,2015
3700,-0.5,-3.5,96.5,7.0,Clear,0.0,0.0,Winter,2015-01-20,8,2015
1818,0.0,-3.0,93.0,9.0,Clear,0.0,0.0,Winter,2015-01-20,9,2015
806,1.0,0.0,87.0,5.0,Scattered Clouds,0.0,0.0,Winter,2015-01-20,10,2015
636,2.5,1.0,78.0,6.0,Scattered Clouds,0.0,0.0,Winter,2015-01-20,11,2015
894,3.5,1.0,78.0,9.0,Clear,0.0,0.0,Winter,2015-01-20,12,2015
966,4.5,2.0,72.5,9.0,Scattered Clouds,0.0,0.0,Winter,2015-01-20,13,2015
806,5.0,2.0,68.0,11.0,Scattered Clouds,0.0,0.0,Winter,2015-01-20,14,2015
897,4.0,1.0,75.0,13.0,Scattered Clouds,0.0,0.0,Winter,2015-01-20,15,2015
1287,4.0,1.0,78.0,13.0,Broken Clouds,0.0,0.0,Winter,2015-01-20,16,2015
2683,4.0,1.0,78.0,12.0,Clear,0.0,0.0,Winter,2015-01-20,17,2015
2624,4.0,1.0,75.0,12.0,Clear,0.0,0.0,Winter,2015-01-20,18,2015
1448,4.0,1.0,72.5,13.0,Clear,0.0,0.0,Winter,2015-01-20,19,2015
758,4.0,1.0,70.0,14.0,Scattered Clouds,0.0,0.0,Winter,2015-01-20,20,2015
603,4.0,0.5,70.0,16.0,Scattered Clouds,0.0,0.0,Winter,2015-01-20,21,2015
447,4.0,0.5,70.0,17.5,Clear,0.0,0.0,Winter,2015-01-20,22,2015
259,4.0,0.0,70.0,18.5,Cloudy,0.0,0.0,Winter,2015-01-20,23,2015
151,3.5,-0.5,72.5,18.0,Cloudy,0.0,0.0,Winter,2015-01-21,0,2015
70,3.0,-1.5,81.0,18.5,Cloudy,0.0,0.0,Winter,2015-01-21,1,2015
56,3.0,-1.0,81.0,19.0,Broken Clouds,0.0,0.0,Winter,2015-01-21,2,2015
24,3.0,-1.0,81.0,17.0,Cloudy,0.0,0.0,Winter,2015-01-21,3,2015
41,3.0,-1.0,84.0,16.0,Rain,0.0,0.0,Winter,2015-01-21,4,2015
81,3.0,-0.5,87.0,14.0,Rain,0.0,0.0,Winter,2015-01-21,5,2015
522,3.0,-1.0,87.0,18.0,Rain,0.0,0.0,Winter,2015-01-21,6,2015
1656,3.0,-1.0,87.0,18.0,Broken Clouds,0.0,0.0,Winter,2015-01-21,7,2015
3655,3.0,-1.0,87.0,18.0,Broken Clouds,0.0,0.0,Winter,2015-01-21,8,2015
1976,3.0,-1.0,87.0,18.0,Broken Clouds,0.0,0.0,Winter,2015-01-21,9,2015
821,3.0,-1.0,87.0,17.0,Broken Clouds,0.0,0.0,Winter,2015-01-21,10,2015
666,3.0,-1.0,87.0,16.0,Broken Clouds,0.0,0.0,Winter,2015-01-21,11,2015
805,3.0,-1.0,87.0,17.0,Rain,0.0,0.0,Winter,2015-01-21,12,2015
821,3.5,0.0,84.0,16.0,Broken Clouds,0.0,0.0,Winter,2015-01-21,13,2015
701,3.0,-1.0,87.0,17.0,Cloudy,0.0,0.0,Winter,2015-01-21,14,2015
759,3.0,-1.0,87.0,18.0,Cloudy,0.0,0.0,Winter,2015-01-21,15,2015
1217,3.0,-1.0,87.0,16.0,Cloudy,0.0,0.0,Winter,2015-01-21,16,2015
2503,3.0,-0.5,84.0,14.0,Cloudy,0.0,0.0,Winter,2015-01-21,17,2015
2511,3.0,0.0,87.0,11.0,Cloudy,0.0,0.0,Winter,2015-01-21,18,2015
1359,3.0,0.0,87.0,13.0,Rain,0.0,0.0,Winter,2015-01-21,19,2015
890,3.0,0.5,81.0,9.0,Cloudy,0.0,0.0,Winter,2015-01-21,20,2015
666,3.0,2.0,81.0,6.0,Cloudy,0.0,0.0,Winter,2015-01-21,21,2015
480,3.0,2.0,81.0,6.0,Broken Clouds,0.0,0.0,Winter,2015-01-21,22,2015
351,3.0,2.5,81.0,3.0,Clear,0.0,0.0,Winter,2015-01-21,23,2015
138,2.5,2.5,84.0,2.0,Clear,0.0,0.0,Winter,2015-01-22,0,2015
81,2.0,2.0,87.0,2.0,Scattered Clouds,0.0,0.0,Winter,2015-01-22,1,2015
54,2.0,2.0,87.0,2.0,Broken Clouds,0.0,0.0,Winter,2015-01-22,2,2015
37,2.0,1.0,87.0,5.5,Cloudy,0.0,0.0,Winter,2015-01-22,3,2015
39,2.0,1.0,87.0,5.0,Broken Clouds,0.0,0.0,Winter,2015-01-22,4,2015
89,2.0,1.0,87.0,5.0,Broken Clouds,0.0,0.0,Winter,2015-01-22,5,2015
512,2.0,2.0,84.0,2.0,Broken Clouds,0.0,0.0,Winter,2015-01-22,6,2015
1677,2.0,2.0,81.0,2.0,Broken Clouds,0.0,0.0,Winter,2015-01-22,7,2015
3828,2.0,1.0,81.0,5.0,Broken Clouds,0.0,0.0,Winter,2015-01-22,8,2015
1911,2.5,2.5,78.0,2.0,Broken Clouds,0.0,0.0,Winter,2015-01-22,9,2015
789,4.0,1.5,70.0,9.0,Broken Clouds,0.0,0.0,Winter,2015-01-22,10,2015
713,4.0,1.5,67.5,10.0,Broken Clouds,0.0,0.0,Winter,2015-01-22,11,2015
914,5.0,2.0,59.0,13.0,Scattered Clouds,0.0,0.0,Winter,2015-01-22,12,2015
935,5.0,2.0,57.0,13.0,Scattered Clouds,0.0,0.0,Winter,2015-01-22,13,2015
867,4.5,1.5,59.0,14.0,Scattered Clouds,0.0,0.0,Winter,2015-01-22,14,2015
885,4.0,1.0,61.0,13.0,Scattered Clouds,0.0,0.0,Winter,2015-01-22,15,2015
1328,4.0,1.0,63.0,12.0,Broken Clouds,0.0,0.0,Winter,2015-01-22,16,2015
2457,3.5,0.5,63.0,12.0,Broken Clouds,0.0,0.0,Winter,2015-01-22,17,2015
2422,3.0,0.0,65.0,9.0,Broken Clouds,0.0,0.0,Winter,2015-01-22,18,2015
1350,2.0,0.0,70.0,6.5,Scattered Clouds,0.0,0.0,Winter,2015-01-22,19,2015
850,2.0,0.0,70.0,6.5,Clear,0.0,0.0,Winter,2015-01-22,20,2015
640,0.0,-2.0,80.0,6.0,Clear,0.0,0.0,Winter,2015-01-22,21,2015
438,0.0,0.0,80.0,2.0,Clear,0.0,0.0,Winter,2015-01-22,22,2015
324,0.0,-1.0,80.0,3.0,Clear,0.0,0.0,Winter,2015-01-22,23,2015
171,-0.5,-2.0,86.5,5.5,Clear,0.0,0.0,Winter,2015-01-23,0,2015
96,-1.0,-3.0,86.0,6.0,Clear,0.0,0.0,Winter,2015-01-23,1,2015
58,-1.0,-3.0,86.0,6.0,Cloudy,0.0,0.0,Winter,2015-01-23,2,2015
41,-0.5,-1.5,83.0,5.0,Broken Clouds,0.0,0.0,Winter,2015-01-23,3,2015
31,-1.0,-2.0,86.0,5.0,Broken Clouds,0.0,0.0,Winter,2015-01-23,4,2015
80,-1.0,-3.0,86.0,6.0,Cloudy,0.0,0.0,Winter,2015-01-23,5,2015
426,-1.5,-2.5,89.5,5.0,Clear,0.0,0.0,Winter,2015-01-23,6,2015
1494,-1.0,-3.5,86.0,6.5,Clear,0.0,0.0,Winter,2015-01-23,7,2015
3328,-0.5,-3.5,83.0,7.0,Clear,0.0,0.0,Winter,2015-01-23,8,2015
1839,0.5,-2.0,84.0,6.5,Clear,0.0,0.0,Winter,2015-01-23,9,2015
894,2.0,-0.5,75.0,7.5,Clear,0.0,0.0,Winter,2015-01-23,10,2015
794,3.5,0.5,67.5,12.0,Clear,0.0,0.0,Winter,2015-01-23,11,2015
1084,4.5,1.0,65.5,16.5,Clear,0.0,0.0,Winter,2015-01-23,12,2015
1053,5.0,1.5,66.0,17.5,Clear,0.0,0.0,Winter,2015-01-23,13,2015
1005,5.0,1.0,66.0,19.5,Clear,0.0,0.0,Winter,2015-01-23,14,2015
1002,5.0,2.0,66.0,17.0,Clear,0.0,0.0,Winter,2015-01-23,15,2015
1421,4.0,1.0,75.0,12.0,Clear,0.0,0.0,Winter,2015-01-23,16,2015
2388,4.0,1.0,75.0,14.0,Clear,0.0,0.0,Winter,2015-01-23,17,2015
1946,4.5,1.5,78.5,14.0,Scattered Clouds,0.0,0.0,Winter,2015-01-23,18,2015
1126,6.0,2.5,76.0,18.5,Scattered Clouds,0.0,0.0,Winter,2015-01-23,19,2015
687,6.5,2.5,78.5,24.0,Scattered Clouds,0.0,0.0,Winter,2015-01-23,20,2015
421,7.0,4.0,87.0,20.0,Rain,0.0,0.0,Winter,2015-01-23,21,2015
208,7.5,3.5,87.0,23.0,Rain,0.0,0.0,Winter,2015-01-23,22,2015
299,8.0,4.0,87.0,24.0,Rain,0.0,0.0,Winter,2015-01-23,23,2015
186,8.0,4.5,93.0,22.5,Rain,0.0,1.0,Winter,2015-01-24,0,2015
141,9.0,6.0,90.5,18.0,Rain,0.0,1.0,Winter,2015-01-24,1,2015
142,7.0,4.0,87.0,18.5,Snowfall,0.0,1.0,Winter,2015-01-24,2,2015
121,6.5,3.5,81.0,18.0,Broken Clouds,0.0,1.0,Winter,2015-01-24,3,2015
70,6.0,2.5,76.0,18.5,Scattered Clouds,0.0,1.0,Winter,2015-01-24,4,2015
61,5.5,1.5,73.5,24.0,Clear,0.0,1.0,Winter,2015-01-24,5,2015
76,5.0,1.0,76.0,19.0,Clear,0.0,1.0,Winter,2015-01-24,6,2015
142,4.0,1.0,81.0,14.0,Clear,0.0,1.0,Winter,2015-01-24,7,2015
318,4.5,1.0,75.5,16.0,Clear,0.0,1.0,Winter,2015-01-24,8,2015
723,5.0,1.5,70.0,18.0,Clear,0.0,1.0,Winter,2015-01-24,9,2015
1086,5.5,1.5,68.0,24.0,Clear,0.0,1.0,Winter,2015-01-24,10,2015
1411,6.0,2.0,66.0,24.0,Clear,0.0,1.0,Winter,2015-01-24,11,2015
1636,6.0,2.0,61.0,24.0,Clear,0.0,1.0,Winter,2015-01-24,12,2015
1769,7.0,3.5,61.0,22.0,Clear,0.0,1.0,Winter,2015-01-24,13,2015
1796,7.0,4.0,61.0,20.0,Scattered Clouds,0.0,1.0,Winter,2015-01-24,14,2015
1798,7.0,3.0,61.0,22.0,Clear,0.0,1.0,Winter,2015-01-24,15,2015
1597,6.5,3.5,63.5,17.0,Clear,0.0,1.0,Winter,2015-01-24,16,2015
1226,6.0,3.0,66.0,15.0,Clear,0.0,1.0,Winter,2015-01-24,17,2015
837,5.5,2.5,68.0,13.0,Clear,0.0,1.0,Winter,2015-01-24,18,2015
709,5.0,2.0,68.0,14.0,Clear,0.0,1.0,Winter,2015-01-24,19,2015
526,4.5,1.5,70.0,13.0,Clear,0.0,1.0,Winter,2015-01-24,20,2015
393,4.0,1.0,72.5,13.0,Clear,0.0,1.0,Winter,2015-01-24,21,2015
401,3.5,0.5,75.0,13.0,Clear,0.0,1.0,Winter,2015-01-24,22,2015
374,3.0,-0.5,81.0,13.0,Clear,0.0,1.0,Winter,2015-01-24,23,2015
347,3.0,0.0,81.0,13.0,Clear,0.0,1.0,Winter,2015-01-25,0,2015
261,2.0,-1.5,87.0,12.0,Clear,0.0,1.0,Winter,2015-01-25,1,2015
216,2.0,-1.0,81.0,10.0,Clear,0.0,1.0,Winter,2015-01-25,2,2015
162,2.0,-2.0,87.0,14.0,Clear,0.0,1.0,Winter,2015-01-25,3,2015
107,2.0,-2.0,84.0,13.0,Clear,0.0,1.0,Winter,2015-01-25,4,2015
70,2.0,-1.5,87.0,12.0,Clear,0.0,1.0,Winter,2015-01-25,5,2015
83,2.0,-2.0,87.0,13.0,Clear,0.0,1.0,Winter,2015-01-25,6,2015
108,2.0,-2.0,87.0,15.0,Clear,0.0,1.0,Winter,2015-01-25,7,2015
226,3.0,-0.5,81.0,15.0,Clear,0.0,1.0,Winter,2015-01-25,8,2015
529,3.5,0.5,78.0,13.0,Broken Clouds,0.0,1.0,Winter,2015-01-25,9,2015
857,5.0,2.0,70.0,15.0,Cloudy,0.0,1.0,Winter,2015-01-25,10,2015
1195,6.5,4.0,68.5,13.0,Cloudy,0.0,1.0,Winter,2015-01-25,11,2015
1478,8.5,5.5,62.0,19.5,Broken Clouds,0.0,1.0,Winter,2015-01-25,12,2015
1705,8.0,5.0,66.0,18.0,Broken Clouds,0.0,1.0,Winter,2015-01-25,13,2015
1519,9.0,6.0,66.0,22.0,Broken Clouds,0.0,1.0,Winter,2015-01-25,14,2015
1477,8.0,5.0,71.0,21.0,Broken Clouds,0.0,1.0,Winter,2015-01-25,15,2015
1238,8.0,5.0,71.0,18.0,Broken Clouds,0.0,1.0,Winter,2015-01-25,16,2015
875,8.0,5.0,71.0,19.5,Broken Clouds,0.0,1.0,Winter,2015-01-25,17,2015
810,8.0,5.0,73.5,19.5,Broken Clouds,0.0,1.0,Winter,2015-01-25,18,2015
566,8.0,5.0,76.0,19.5,Broken Clouds,0.0,1.0,Winter,2015-01-25,19,2015
423,8.0,5.0,76.0,18.5,Broken Clouds,0.0,1.0,Winter,2015-01-25,20,2015
335,8.0,5.0,82.0,18.5,Cloudy,0.0,1.0,Winter,2015-01-25,21,2015
297,8.0,5.0,82.0,18.0,Cloudy,0.0,1.0,Winter,2015-01-25,22,2015
210,8.0,5.0,82.0,18.0,Cloudy,0.0,1.0,Winter,2015-01-25,23,2015
115,8.0,5.0,87.0,19.0,Rain,0.0,0.0,Winter,2015-01-26,0,2015
74,8.5,5.5,87.0,18.0,Cloudy,0.0,0.0,Winter,2015-01-26,1,2015
34,9.0,6.0,87.0,21.5,Cloudy,0.0,0.0,Winter,2015-01-26,2,2015
33,9.0,6.0,87.0,19.5,Cloudy,0.0,0.0,Winter,2015-01-26,3,2015
47,9.0,6.5,87.0,16.0,Broken Clouds,0.0,0.0,Winter,2015-01-26,4,2015
88,9.5,7.0,84.5,17.0,Broken Clouds,0.0,0.0,Winter,2015-01-26,5,2015
472,10.0,7.5,82.0,18.5,Rain,0.0,0.0,Winter,2015-01-26,6,2015
1619,10.0,7.5,88.0,18.5,Broken Clouds,0.0,0.0,Winter,2015-01-26,7,2015
3589,10.0,8.0,85.0,18.0,Broken Clouds,0.0,0.0,Winter,2015-01-26,8,2015
1844,10.5,9.0,85.0,19.5,Broken Clouds,0.0,0.0,Winter,2015-01-26,9,2015
603,10.0,7.5,85.0,16.5,Rain,0.0,0.0,Winter,2015-01-26,10,2015
621,10.0,7.0,71.5,23.0,Broken Clouds,0.0,0.0,Winter,2015-01-26,11,2015
841,10.0,7.0,62.5,24.0,Scattered Clouds,0.0,0.0,Winter,2015-01-26,12,2015
884,9.0,6.0,64.0,19.5,Broken Clouds,0.0,0.0,Winter,2015-01-26,13,2015
796,9.0,6.0,60.0,22.0,Scattered Clouds,0.0,0.0,Winter,2015-01-26,14,2015
904,8.0,4.5,62.0,23.0,Scattered Clouds,0.0,0.0,Winter,2015-01-26,15,2015
1319,8.0,4.5,62.0,21.5,Scattered Clouds,0.0,0.0,Winter,2015-01-26,16,2015
2723,8.0,5.0,62.0,19.0,Scattered Clouds,0.0,0.0,Winter,2015-01-26,17,2015
2509,7.5,4.5,64.0,18.0,Clear,0.0,0.0,Winter,2015-01-26,18,2015
1457,7.0,4.0,66.0,20.0,Clear,0.0,0.0,Winter,2015-01-26,19,2015
941,7.0,4.0,66.0,17.0,Clear,0.0,0.0,Winter,2015-01-26,20,2015
550,6.5,3.5,68.5,17.0,Clear,0.0,0.0,Winter,2015-01-26,21,2015
433,6.0,3.0,76.0,14.0,Clear,0.0,0.0,Winter,2015-01-26,22,2015
214,6.0,3.0,76.0,15.0,Clear,0.0,0.0,Winter,2015-01-26,23,2015
133,5.5,2.5,76.0,14.0,Clear,0.0,0.0,Winter,2015-01-27,0,2015
69,5.0,2.0,78.5,15.0,Clear,0.0,0.0,Winter,2015-01-27,1,2015
30,5.0,2.0,76.0,14.0,Clear,0.0,0.0,Winter,2015-01-27,2,2015
33,5.0,2.0,76.0,12.0,Clear,0.0,0.0,Winter,2015-01-27,3,2015
43,5.0,2.0,76.0,12.0,Clear,0.0,0.0,Winter,2015-01-27,4,2015
88,5.5,2.5,78.5,13.0,Clear,0.0,0.0,Winter,2015-01-27,5,2015
571,6.0,3.5,76.0,12.0,Clear,0.0,0.0,Winter,2015-01-27,6,2015
1913,6.0,3.0,76.0,15.0,Clear,0.0,0.0,Winter,2015-01-27,7,2015
3835,5.5,2.5,78.5,15.0,Clear,0.0,0.0,Winter,2015-01-27,8,2015
1900,6.5,3.5,73.5,15.0,Scattered Clouds,0.0,0.0,Winter,2015-01-27,9,2015
874,7.0,4.0,73.5,18.0,Scattered Clouds,0.0,0.0,Winter,2015-01-27,10,2015
763,8.0,5.0,71.0,19.0,Scattered Clouds,0.0,0.0,Winter,2015-01-27,11,2015
999,9.0,6.0,66.0,17.0,Scattered Clouds,0.0,0.0,Winter,2015-01-27,12,2015
977,9.0,6.0,66.0,19.5,Broken Clouds,0.0,0.0,Winter,2015-01-27,13,2015
866,9.0,6.0,68.5,19.0,Broken Clouds,0.0,0.0,Winter,2015-01-27,14,2015
976,8.0,5.5,71.0,16.0,Broken Clouds,0.0,0.0,Winter,2015-01-27,15,2015
1346,8.0,6.0,71.0,11.0,Broken Clouds,0.0,0.0,Winter,2015-01-27,16,2015
2724,8.0,7.0,71.0,7.0,Broken Clouds,0.0,0.0,Winter,2015-01-27,17,2015
2750,8.0,6.0,71.0,11.0,Broken Clouds,0.0,0.0,Winter,2015-01-27,18,2015
1539,8.0,4.5,71.0,22.0,Broken Clouds,0.0,0.0,Winter,2015-01-27,19,2015
